trace_id,neurite,point_index,x,y,normal_x,normal_y,new_x,new_y,width,intensity,fit_mssg
0,axon,80,965.4981794227734,1847.501820577228,0.7071067811865448,0.7071067811865502,963.027593131705,1845.0312342861596,5.754697265775228,59137,Passed
0,axon,81,967.6205713563021,1845.3794286436992,0.7071067811865407,0.7071067811865543,965.1500093724829,1842.90886665988,5.757866146291428,59070,Passed
0,axon,82,969.7429632898309,1843.2570367101705,0.7071067811865448,0.7071067811865502,967.2726670284496,1840.7867404487893,5.768048124406831,59003,Passed
0,axon,83,971.8653552233596,1841.1346447766418,0.7071067811865448,0.7071067811865502,969.394103709606,1838.6633932628883,5.786601627007118,58936,Passed
0,axon,84,973.9877471568884,1839.0122528431132,0.7071067811865387,0.7071067811865565,971.558000486303,1836.5825061725277,5.8785580827053545,58868,Passed
0,axon,85,976.1101390904171,1836.8898609095843,0.7071067811865436,0.7071067811865516,973.7541175131419,1834.533839332309,5.922931683584992,58800,Passed
0,axon,86,978.2325310239459,1834.7674689760556,0.707106781186551,0.7071067811865441,975.9529431012018,1832.4878810533116,5.945902104413587,58732,Passed
0,axon,87,980.3549229574747,1832.645077042527,0.7071067811865469,0.7071067811865481,978.1498117095801,1830.4399657946324,5.945716092044225,58663,Passed
0,axon,88,982.4773148910034,1830.522685108998,0.70847424314279,0.70573666958948,980.3822893317404,1828.435754814482,6.000994843028429,58595,Passed
0,axon,89,984.5997068245321,1828.4002931754692,0.7012250018902564,0.7129400372569983,982.649852797627,1826.417863857005,5.9864439009489185,58545,Passed
0,axon,90,986.722098758061,1826.2779012419408,0.6842386368355122,0.7292581764104398,984.9127647771877,1824.3495219771987,5.954021700068686,58473,Passed
0,axon,91,988.8052732864259,1824.1180340196304,0.6738844507714004,0.7388367526108376,987.0486094637876,1822.1920542872574,5.9059265181184175,58403,Passed
0,axon,92,991.1387339422432,1822.2408440385057,0.6693617070011684,0.7429366764405174,989.4464707886724,1820.3625705283443,5.9005610892423475,58338,Passed
0,axon,93,993.5599508861357,1820.4724230499803,0.6575964803362465,0.7533703399055346,991.9151842323407,1818.5881088085155,5.881250775495611,58287,Passed
0,axon,94,995.6638670159059,1818.3361329840957,0.65168991340277,0.7584855020164131,994.0519122105103,1816.4600193222864,5.8830711329945675,58217,Passed
0,axon,95,997.791953853139,1816.2259443163584,0.6557879128935953,0.7549451723818507,996.1446217323657,1814.3295302357758,5.888920039744781,58148,Passed
0,axon,96,1000.2414741586385,1814.4941851247831,0.649181787194833,0.7606332934959675,998.5653614453538,1812.53031744007,5.869499174402234,58099,Passed
0,axon,97,1002.4838621720107,1812.5192116999888,0.6430720907143166,0.7658056451504637,1000.8915902276411,1810.6230466180016,5.853207125290651,58032,Passed
0,axon,98,1004.7176923452264,1810.534981658173,0.6382186823423885,0.769855125013236,1003.154512305793,1808.6493863317255,5.843567486085558,57964,Passed
0,axon,99,1007.1699463234727,1808.80671267512,0.6392282526711464,0.7690170615708035,1005.5303238725305,1806.8341815267545,5.836803870967951,57913,Passed
0,axon,100,1009.2684159678436,1806.674691075183,0.6414159339472122,0.7671933261431733,1007.6730520116892,1804.7664868738952,5.836412173049823,57846,Passed
0,axon,101,1011.6731775917231,1804.884548272186,0.6372945423228167,0.7706203126868327,1010.082307144635,1802.9608583612214,5.8377321226834455,57787,Passed
0,axon,102,1014.0403554264443,1803.0471959209012,0.6418199092689553,0.7668553997110472,1012.4601258218827,1801.1591154990558,5.829832785757852,57725,Passed
0,axon,103,1016.1565904734974,1800.935768709408,0.6458123542928031,0.7634961709417979,1014.6441461780171,1799.1477177056045,5.834962198065649,57659,Passed
0,axon,104,1018.6210381469252,1799.2230679902927,0.6635785748603749,0.7481065933316414,1017.1149850686703,1797.525170739787,5.83826826026875,57607,Passed
0,axon,105,1020.8217523615644,1797.1952236040024,0.6784696159060273,0.7346284641179702,1019.3819652704705,1795.6362612649523,5.859216873443684,57541,Passed
0,axon,106,1022.9354635031509,1795.0645364968505,0.6889209994436546,0.7248364343253973,1021.6240114098016,1793.6847146306284,5.886119335727541,57497,Passed
0,axon,107,1025.0578554366796,1792.9421445633218,0.7045225474171317,0.7096816047925122,1023.8772494447103,1791.7528932638706,5.846955123914561,57429,Passed
0,axon,108,1027.1802473702085,1790.8197526297931,0.7074097035584771,0.7068037289879755,1026.1931343450765,1789.83348517603,5.811921648119584,57371,Passed
0,axon,109,1029.3026393037371,1788.6973606962642,0.7071067811865491,0.707106781186546,1028.5231321073315,1787.9178534998587,5.814020342138781,57305,Passed
0,axon,110,1031.4250312372658,1786.5749687627356,0.7071067811865462,0.7071067811865489,1030.851437501601,1786.0013750270707,5.780987709154833,57238,Passed
0,axon,111,1033.5474231707947,1784.4525768292067,0.7071067811865489,0.7071067811865462,1033.153580176776,1784.058733835188,5.849809770555578,57186,Passed
0,axon,112,1035.6698151043233,1782.330184895678,0.7071067811865461,0.707106781186549,1035.4857393922564,1782.146109183611,5.876190069273606,57118,Passed
0,axon,113,1037.7922070378522,1780.2077929621494,0.7071067811865435,0.7071067811865516,1037.8134050774736,1780.2289910017707,5.875592352981081,57062,Passed
